id,name,num followers,num tweets,type 
222827960,chakri1104,16,32,layman
1016453280514256896,ArchSymposium,5,1,layman
1116743479,chris_huckstep,13,831,layman
726812208550699011,shericar11,20,1,layman
839436566,liuyigao,2,5,layman
31431598,MistypedMike,184,1610,expert
20597121,nulawadmissions,2340,2297,celebrity
2353800288,altagrala1,39,761,layman
1084157469989818368,ReddyShavi,4,16,layman
1085200835989000192,dellajennylo,106,22,expert
108692692,RosatiKain,1598,3662,celebrity
125449041,davekgriffith,180,3310,expert
19699138,ervenfernandez,101,748,expert
1076152607083819012,jessa_glick,144,98,expert
1075689870092328961,silvestrigiuli3,4,0,layman
363651255,laurabenoist,24,36,layman
1084662018169290752,LMWashRE,8,1,layman
14319063,LindaSchaeffer,7,36,layman
818735482553122816,iamrahul233,0,12,layman
2737651220,Deb_Stone21,30,11,layman
1073345808983052288,jerod_james,27,8,layman
23196689,ADoughy,590,6558,expert
1963606074,juliezhang_,291,696,expert
376239445,kris_gills,192,877,expert
68144384,katieloveson,381,1583,expert
1084771688515100672,laplante_ronald,4,11,layman
73360134,hhorozoglu,132,1020,expert
345375981,aligawal,185,196,expert
41449306,_Cgmjr,911,6596,expert
928306085886398464,stevenchaffinjr,131,54,expert
2940828058,sylvieraymond44,47,551,layman
57435819,AbbyGailSc,805,7986,expert
764848577441071104,WieschhausRyan,4,1,layman
1058799864186843137,LumenShield,37,16,layman
1084552930701832193,ReignReveal,4,13,layman
280298607,beccabays,45,14,layman
2273633390,BennGraced,16,7,layman
829172714963353600,ramosmaria0,39,576,layman
1118757992,mrbill652,1,4,layman
768737900,MegaZucchini,99,757,layman
2997917810,EksDiana,0,3,layman
2508605654,RMV2021,5,6,layman
2600299502,ShariPopkin,119,1502,expert
33134427,ChefMartinLopez,23735,7041,celebrity
899368421330010112,MysorekarLab,382,1774,expert
861527622,lanietienne,2,0,layman
265571793,m_francis,717,7335,expert
848541078,Scubapyr,309,34933,expert
3383561865,PeterPigatti,78,125,layman
1060599126700777478,sheerantha,7,98,layman
972707022406803456,noorshasan,404,767,expert
1084163086687395841,wlhunter_,11,3,layman
2319031177,underthegun_STL,741,691,expert
44059563,JanB601,9,6,layman
1084130439881621504,CarolHi14539789,2,3,layman
1006626867552686080,Frank201806111,406,104,expert
22441277,rrlindsa,24,36,layman
571224644,IQuitSmoking_1,127926,174044,celebrity
50970084,ka202,30,289,layman
768563034168107008,bstreisinger,21,204,layman
1083860236132409344,ElouejHeather,5,0,layman
277112294,kstostew,1170,5188,celebrity
75888702,ispeakwookiee,309,323,expert
376311924,BeyondSportsCR,876,1247,expert
705497015594029056,PillarsofAngels,32,1051,layman
704797603964137473,dapolitte,61,4735,layman
1083799127723515906,tor_scor,13,0,layman
760203886506369024,prohollins,65,56,layman
60371223,LPHerring,222,189,expert
3035923132,eliroggen,125,507,expert
951145872984752128,CWalshBailey,75,20,layman
3818546119,podlodka150,2298,25162,celebrity
1069416391,PDnara,0,0,layman
4039202718,KaylaSniegowski,20,714,layman
104832293,sikorsj,17,266,layman
242328548,JoanStrassmann,2509,6996,celebrity
42788966,MaggieMitro,18,11,layman
994262665,AsymmetricUSA,2820,5930,celebrity
903396835653509120,amaral_luc49,236,195,expert
874823014864388096,ShahManan126,1,0,layman
17963791,analysisgroup,1311,1354,celebrity
1000372828775092224,zhaoyi_li,12,54,layman
948731283945000961,bitcoinyancys,34,1338,layman
1074897539957182470,rrdrummond22,54,22,layman
1082773548370984960,MarlowEdwards,538,314,expert
2186161875,techedroyal,145,707,expert
1083444287851896833,LabMSE2,109,54,expert
2228494472,StevensonPfarr,2128,689,celebrity
731953940477018112,FranciaCastro7,3,2,layman
2851788413,NUAcademyCPS,300,249,expert
770814037,bethechange8614,198,332,expert
4072426768,BravoCorderoLab,762,1459,expert
1072652896427233281,LiliaMariaArdi7,124,18443,expert
168681640,NBLCPacific,72,1614,layman
1034116853923237889,samuelk24209926,125,21,expert
2429316127,Brianku91,16,4,layman
287038532,Yakutsk_1632,2,0,layman
975162391938793472,HolloszyAngela,264,792,expert
2652387799,cindy_sinnott,37,97,layman
1082784346212323329,WillHun73972942,4,33,layman
817085715049758721,realelectromom,235,272,expert
42417984,OliverChristie,60938,3879,celebrity
3940541056,visorient1,8,51,layman
361692877,DrNikhilVerma,2111,1206,celebrity
1083009687115714560,dan_geanon,7,3,layman
1044307257499029509,ntrevino_96,76,1025,layman
4737512148,Partyguard21,26,20,layman
1004797575998910464,BioRoboost,663,285,expert
1082731774977982472,TravisWinckler,17,16,layman
310082584,BGSUPT,599,1385,expert
1075990415323492352,ariana8812,1,0,layman
1049286731466457088,DNivasi,49,727,layman
563970062,STLSCAssociates,462,1512,expert
56069370,LeMelanincholy,103,623,expert
7522882,repstl,6141,7534,celebrity
1082697102940164097,BearWashu,20,1,layman
1267656464,drGregBowman,515,87,expert
337139628,ronny12356londo,15,0,layman
243242885,MungenastAuto,460,2813,expert
2340575483,jess_beckner,234,201,expert
2925123332,ElleRustique,941,3102,expert
1055967367682027521,KurtzSudeshna,0,0,layman
1067714010215260160,ErinGraybillEl1,149,74,expert
1164026635,meganw80,4,4,layman
4880443450,malraishouni,327,919,expert
1005911986834755585,k_l_e_e_,20,219,layman
1082297791995670529,JustinBSperry,3,0,layman
600556166,RayIrvingWashU,10,0,layman
83234555,ePasadenaNow,15311,36735,celebrity
456950841,cmastudios,101,203,expert
3004216105,madi_s_eyman,204,160,expert
1005661290709307394,malegejj,1,0,layman
1500067914,mfuhlbrigge,17,27,layman
1403432641,BrendaNohava,67,1192,layman
817861137647697920,Rastogi_MD,44,27,layman
1390084039,azw15,107,767,expert
1082139563521384448,event_hive,1,0,layman
4833604577,PaulLozowsky,326,722,expert
1066550492,1lorona,367,46643,expert
1080802029709209601,YRDAOfficial,100,214,expert
704708815862632448,GLAutoCredit,12,510,layman
1035636512979910656,ObAc3rw50LRKynr,34,127,layman
1081587181590929408,juanseb81148502,14,2,layman
59134271,elaik,11,12,layman
762672674019696640,NashTagConf,144,75,expert
822751100822573056,KAClark17454963,697,7976,expert
1081841773775937541,inside_st,35,38,layman
1081815855220936705,DaleDemeter,5,82,layman
607835037,DenOfRaccoons,175,1371,expert
1081753309705322498,jamesjtabor,12,77,layman
365177146,100percentinawe,1557,6197,celebrity
1081701409198927872,hellie_wb,6,0,layman
1081682931423371266,bmorganacademic,86,50,layman
2169370578,KellyGKimmell,181,1153,expert
703315127156744192,kwrenner,0,0,layman
1081638910487347200,BarstoolWashU,343,127,expert
1081653219489509376,jkg_032,15,201,layman
1069729239543541762,MichaelNi20,0,0,layman
877701152,RichSiemons,93,778,layman
1081616816777027585,wenqi00066927,4,0,layman
72167592,sullyssix,11,2,layman
722593093774512128,rebekah76120434,29,69,layman
478190108,DeirdreRubio,24,1,layman
1001136349905235969,tissuecongress,734,457,expert
3255282866,XtraFreckle,595,3405,expert
818159935792050176,mfinkswims,50,118,layman
247786995,WikkyChen,20,33,layman
1081124023856185344,hall_kp,3,5,layman
336627943,Sadako_Sasaki,6203,64127,celebrity
23357900,Danielle143,734,4912,expert
780645427762728962,khlidff44,178,1300,expert
1012003616,1SedgeWren,250,6834,expert
30033829,drenovitch,205,509,expert
10271612,JPinNV,161,3093,expert
2956353511,TheCCWH,2933,2029,celebrity
1080644225186914305,TSweetlouis,214,1074,expert
2893819122,APORegionC,144,381,expert
745619605528412160,PopulationCU,605,179,expert
1081147001490817024,lsuwustl,33,36,layman
1081042596917465088,ConsultingKvp,102,360,expert
126729996,DesignSourceLtd,340,884,expert
854107785465876480,LeePelligreen,39,36,layman
452351832,chalzpockets,48,23,layman
498838018,MPD35,156,2008,expert
1077997473786925062,Christo54085936,3,13,layman
178925899,lgb0000,7,4,layman
2842429603,will_wu8,11,49,layman
1077502001452367872,Th16022003,107,518,expert
1073435239580663808,olivellla,0,0,layman
350532188,bradykb42,2,5,layman
1080930178258399234,ZhenMiao2,7,19,layman
2282730919,ethanbraun2000,10,71,layman
1025186438629847041,jane08257511,0,2,layman
2854957596,beanie_27,48,149,layman
825142123792064513,umslhack,50,109,layman
86342968,braveinbraids,755,1314,expert
720855807865151488,jeremyanichols,70,265,layman
1080841632201826304,kgomezstl,14,0,layman
2776583221,jennylee209,41,85,layman
3160865386,mjopes12,39,346,layman
1080786773104578560,AnhDuyNguyen12,0,0,layman
83080767,ashish_bihani,505,2478,expert
866810483185262592,LialaSTL,47,119,layman
25176806,DeuxShea,645,4470,expert
543342128,JHegberg,99,202,layman
72186008,Chicago1870,10,43,layman
3146066351,midnitecorredor,20,0,layman
1462706844,herlinadedy2,369,2912,expert
4849637902,PurdueCivE,28,2412,layman
405141209,krebs_matt,5452,2908,celebrity
1065666650039615488,FarrisTrace,31,13,layman
1517642142,KarenElshout,59,120,layman
7144842,jerrydowell,1024,2471,celebrity
2768887037,HenryIkwunemere,186,774,expert
24713778,UNOSNews,9162,2059,celebrity
62248042,stlsprout,5399,26416,celebrity
4234532729,Toddjeffreyscr1,592,8422,expert
914847609960968192,MikeHernandezCT,124,581,expert
395970478,stopepilepsy,34,123,layman
746748983360389121,whooks1131,29,528,layman
839536472306905088,BrianFodrey,87,340,layman
1075358007876354048,mollyzheng1216,57,136,layman
345182316,54mizzou,29,3,layman
17866756,mcs_phd,1199,8658,celebrity
82009626,Ajdesasha,197,74095,expert
1037059996167487488,VarunJa53762312,1,5,layman
907953529616257024,Robinsdesigns20,29,8,layman
210481789,Fitsum__,509,102,expert
1080043537834565632,GROT78479649,3,2,layman
1035571944849063936,STL_AoT,80,23,layman
1031236224659415043,amelia_mastin,22,24,layman
463007416,LarryDSpearsJr,56,52,layman
4259506397,christine_dux,1,0,layman
3359485444,aryn813,447,4336,expert
903234652789460993,EyesightUpdates,41,0,layman
938786495619514369,akshita_prasad1,102,182,expert
735982962584354820,StevenStovitz,24,11,layman
1079649544084717569,ClarenceLiu15,3,0,layman
4377528916,pglsinc,188,324,expert
1067313937476009984,bandiporapublic,38,47,layman
834031412093259776,CoxNSB64,240,44,expert
749956439247032322,BenSab10,304,10281,expert
757181306,anneffinger,17,54,layman
1078915912143536128,GustisSol,2,32,layman
4071523515,hgoldberg18,294,401,expert
1684452434,obsidian73,123,159,expert
754866219791032320,unseengur,17,344,layman
1077989565460291584,mufuk1gmailcom1,4,70,layman
788899386478723072,PedroGGomezS,583,15347,expert
104556644,GJFajardoS,195,737,expert
978741044492808192,HoltgraveHealth,1199,2189,celebrity
798479710296547329,linmashimaro,7,49,layman
19004299,MelanieBarwick,2743,9339,celebrity
358390451,anasajoo,971,11512,expert
1079287584268918784,AbbacchiAnna,2,0,layman
2440379255,alqahtani_adil,349,2108,expert
1265429456,scboehm6,20,239,layman
1079165607025754113,SalesMentour,58,90,layman
2751082139,HankCahns20,107,289,expert
3947416992,Ishande32,13,18,layman
787812868242550784,dentay89,22,47,layman
998770960793849856,stacey24971,1,6,layman
137893509,saraicsanchez,551,1433,expert
1063235777189031936,MuseumMoore,203,159,expert
2425404315,madsrxo,139,550,expert
460244040,RobertJacobs11,47,43,layman
4847909356,AECorner15,67,83,layman
15697658,frankfuller,11,8,layman
843901354926063617,taylor_schaible,13,2,layman
1077149690062266368,AriaRen1,6,9,layman
914842875569086464,cheng_peng123,2,0,layman
68682954,mbond4,35,40,layman
940650620280868865,tamsenite,51,533,layman
292143921,constantine0710,1,0,layman
1072438188604411904,Homer32984562,20,5,layman
1078502779147243521,connieygan1,89,32,layman
385700439,lamphierpackman,164,1448,expert
409682311,Nampastl,4,1,layman
1078442981697425408,nic_sol14,14,74,layman
2467077644,MagillTuck,147,15,expert
2678213592,zreagh,943,1974,expert
1078419105722585088,doctor__zeus,9,1,layman
880674813454553089,MaiaAjo,95,52,layman
1069096269333831680,meetglimpse,275,9,expert
256244439,itzBrookeLynze,458,32213,expert
1076945564359688193,ColinMu41941072,0,0,layman
1073166749007269889,jamestaylor0431,33,91,layman
2230487131,dwowwkapoww,193,387,expert
1656527838,amyshelton373,163,213,expert
1055914437146824704,ousmanediangan1,0,0,layman
1072557894019690496,RachelC08307017,57,2070,layman
1018543273940357120,SxqUYCAQnG1DG25,0,3,layman
1025919923204378624,xo_marjoriee,16,37,layman
760574457303801856,lasvegas2870,2,11,layman
797092811405492224,magick_potato,51,1533,layman
849052845580181504,MoussaSankhanou,58,174,layman
1616541930,GuangxiaoSong,8,9,layman
1075575384584839168,ConScoufis5,161,10,expert
233646762,theheidifeed,557,13850,expert
930710410742734849,dhimaninfotech,91,3454,layman
1077812775693488129,chrisfreddy59,6,1,layman
19432006,Zach_Opengart,212,581,expert
888137829808734208,vahausgroup,163,398,expert
951303666149003264,islakaine,95,2392,layman
202766008,zkdyer,661,5300,expert
1077396994870497280,Kahl22D,2,0,layman
40246834,yteh,48,5,layman
48815128,leslieannramey,286,1351,expert
1077266032144928768,a_nish1,11,13,layman
1074362442308861952,ClubZStLouis,7,199,layman
1039769271419658240,LnXPNDcaiI1p5zl,61,15157,layman
1076972989646659584,shfun2784,55,361,layman
914837207873212419,JAllenSJones,3317,920,celebrity
717103130132029441,kevin_davet,489,478,expert
910342698443395072,dreitong,21,120,layman
701408554649976833,RasmussenC1s2r3,294,453,expert
19899734,HEYYYYKP,20849,23954,celebrity
997498042612965377,WUSTLProSPER,38,25,layman
590052786,andy_bridgeman,41,106,layman
1076718617461489664,RadhaVishnubho1,10,2,layman
15721077,McCoyIVLab,30,12,layman
963775243000172545,TimYu31950,0,0,layman
981037220,nachomininio,705,879,expert
590014121,GoWithTheCL0E,98,26,layman
1151841134,LEOWERLEO,842,6637,expert
2559886047,KB4M4E4G,63,35,layman
1075245650663624705,elliemoreland26,14,4,layman
85725112,TheRedNedness,44,183,layman
712997916391026689,Felicit23785418,97,574,layman
863626073203851264,fdd24d31e1a44ec,0,3,layman
1067544855944015872,Publius42447598,8,154,layman
825648696314392576,JustGXY,1,1,layman
3886642932,coiderojas,11,156,layman
1076219946819088389,coach_felder,62,42,layman
1076200768431161344,WoodsEamonn,27,14,layman
989361653476216832,beszi_,11,4,layman
2484802959,hdernity,1401,3708,celebrity
29907407,Ser1Conservador,221,2793,expert
739042226081267712,Gina_Lewin,253,246,expert
454333657,KateStachurski,8,12,layman
34767359,andybehrens,64132,53102,celebrity
713416905072050176,Mahroo_b,1,1,layman
971052922631933953,FundingEasily,296,488,expert
1058639322939719680,proudmom_allsix,44,204,layman
1022385155095195648,157Enterprises,74,140,layman
991104065294688256,fscmel,11,232,layman
1023893345544884225,FaheemASolangi,0,0,layman
1011661174277136386,ColletteLavigne,58,18,layman
715926479142576128,elizabethdkatz,1402,1940,celebrity
2335509662,biglogdog_gene,529,767,expert
1075833142370553857,BBoundariesWU,138,168,expert
3160301736,plazasmalagon1,463,1115,expert
4740286212,annebeach8,13,182,layman
768265289335275520,Garysimba,4,15,layman
1070102862867386368,yazmin1741,80,0,layman
877367857385848833,AnnieZh67309051,1,0,layman
3183500132,MattAtehortua,248,427,expert
958688612098433025,athinaahmed1,98,478,layman
1075538060929056772,FuSCA87640682,287,145,expert
1067303745703284736,OtengMontshiti,877,820,expert
1075234313472487426,isagonzzzz,3,5,layman
732314258235490304,ExecHunterSTL,55,980,layman
3352159694,noahrochlin,88,43,layman
2800832401,GlobalDreamer1,30,28889,layman
1044008321664122880,JeffHoodStL,60,100,layman
1075380286249189382,gingi1313aolco1,1,1,layman
1067977839495004160,Solomon64692315,624,447,expert
250580859,Inergysystem,968,413,expert
776851693623472128,manojkumarjnu,536,1779,expert
1545315979,JoLiaChristina,242,2320,expert
75184821,tutterback,119,228,expert
1028071918694477825,SaraSandersPhD,68,16,layman
940531693,alliecat614,4,3,layman
17394758,GENINews,5645,5209,celebrity
1075148870777229322,mbr3221,0,3,layman
1072479365005537280,Claire29630447,0,0,layman
92123629,Hermanfamily,1,0,layman
1030116472151003142,LMikayla2,8,32,layman
15210284,nationaljournal,131123,86269,celebrity
36996539,rdgusa,989,2200,expert
3135989990,JavadYusif,45,10,layman
242001357,Blackpepper64,134,425,expert
1049917810598715392,TheCrowdIdeas,64,133,layman
3245568797,llguy27,259,1235,expert
1074988079407132672,Bashar7706,1,3,layman
1075013546860195845,Doris87398829,0,0,layman
1027571788782419969,SilvermanNeal,403,201,expert
1073498634304528384,samm_jiri,95,3,layman
1074860231941750784,DanniellaTeia,1002,96,celebrity
628820929,KatelynnDavis8,265,2474,expert
853958858972246016,DS_DoreenSch,12,0,layman
1048739586632028161,StratmanLab,410,142,expert
43467080,AAEyler,132,73,expert
1963582256,RegiRaineri,316,3347,expert
998726849311076352,Torres01605890,3,4,layman
308126995,cliffordkomd,1367,52,celebrity
25641828,mjoco,4,454,layman
2913148436,msperez_guevara,440,2200,expert
246420276,KareemAzab,10,8,layman
949017381573156865,ShelbyGreenwoo9,45,92,layman
1072268624243712000,YVachez,49,11,layman
1014312523804348416,BethGartin,0,0,layman
1074457544335216640,samueltlevy,9,0,layman
1036117382341840896,Zachary82130416,1,8,layman
1603618994,GPrabaha,57,45,layman
849453305600331782,terry_schettino,1,2,layman
2931860967,JeanieCStein,415,3772,expert
4860976932,ironwill820,33,11,layman
4183653609,ntsk256,322,469,expert
802225501251235840,Soleil2020_,11,31,layman
1074388572608831490,MohitHarshMD,196,85,expert
1068012915557453825,Oldman95329816,3,1,layman
1007252382617686016,beccatheewrecka,184,4643,expert
1010938245306372098,nicole_leers,64,19,layman
4888235402,Weslsy233,53,7,layman
727179294024302592,mariahh_papaya,104,247,expert
778370966233776128,Sam_Ba_,119,4020,expert
921774091140456448,NEGoldRoberts,325,1070,expert
395457092,jadenlanza,85,355,layman
960982288166244352,juunnleee,67,19,layman
1073991608801157120,oahaegt,4,32,layman
742515663697281024,nfuce21,3710,4015,celebrity
4336664058,NeelAligave,136,1578,expert
33365915,ambitious_14,2969,52909,celebrity
856328960,FundingMethods,18,188,layman
991674367930138624,jenniroig1,15,4,layman
1024295454,az505_,100,531,expert
2857622665,Petergehy,17,7,layman
153549962,mdcarnage,55,3362,layman
726570803282636800,caseylee0924,80,54,layman
2958931980,BennettHoshaw,117,24,expert
1061287256265289728,uncdss,163,745,expert
831904206491631621,IanZ08291275,3,107,layman
2770101609,katewbatten,72,116,layman
278977955,robpatchen,32,478,layman
1064002514880745472,XIAOHui07327477,3,5,layman
2918712927,ethanglazar,98,82,layman
1875651206,hfalet,423,5772,expert
1073654722035376129,jennilord3,4,6,layman
72912617,StrongSuitMedia,78,1329,layman
975558592429527040,ShannanRedden,62,122,layman
847597367817682944,TheShortDrJ,2,1,layman
37231616,CollinceOtunga,651,4193,expert
14835599,tbatten1,1950,2060,celebrity
3535926557,DelucaJosh,82,338,layman
993159581286060033,VinceTsai1,0,0,layman
32691637,ouchitsai,1,8,layman
351283964,TillmanLeslie,3,28,layman
2400971464,Daniellehazan29,202,300,expert
555352640,lollygoonie,92,280,layman
308112610,Atrabitz,244,525,expert
3388397705,sydneyessler,311,353,expert
918215966227599360,BwayCarly,218,3282,expert
1022225375945023489,StlEsprit16U,61,175,layman
547973111,AgAuPhotography,21,45,layman
35658707,jAyCaSt87,165,766,expert
1073131331423326208,SGojump,0,1,layman
1059114456226189313,PahlWes,65,39,layman
937745548047798272,jordanneeley01,42,82,layman
298572718,APaulsen1,827,5474,expert
974833973720440837,joshepstein_,5,7,layman
2894398590,jtclark631,279,162,expert
15639478,mallikachopra,30696,8082,celebrity
188933085,wrmas22,188,624,expert
1068125822085709824,lea_toledano,91,46,layman
51256109,funkefred,1354,1500,celebrity
1073345915652583425,ParrishPotts,1,18,layman
249790919,Debsrg3,9,15,layman
3121851395,JoshTurnerSTL,44,717,layman
1059927488737017856,Evolutionfitstl,99,240,layman
4722251346,SasinGudipati,17,2,layman
1361033316,CaseyBorkowski,26,95,layman
2609878560,UofUDMRC,557,1372,expert
1034205490832654336,UBARectorado,4750,128,celebrity
722045007297953793,aniket_the_one,10,3,layman
1477952401,CuriousHabesha,297,1777,expert
20339143,AIA_Advocacy,6828,5059,celebrity
243701264,ClaytonCea,1,4,layman
1049408161164218369,AgencyBowersox,12,11,layman
954337579997978624,AlexJi2001,0,0,layman
1065987514832367621,Study2Stand,82,17,layman
4007188754,kimmyjay75,13,5,layman
1070160102416502784,HongTT_V,11,0,layman
1073053425288572928,13rainDead,12,70,layman
1045830184862195712,ripcollins2,12,0,layman
935884430719070209,Elliott0418,0,6,layman
189603265,onurozkan51,51,885,layman
1072142483188895745,robinpangyiming,0,0,layman
301093351,lukebjansen,872,9215,expert
3456911843,A7med357,0,21,layman
1068912545984061445,WatchCampus,4,2,layman
81376795,BowserVPSA,681,12613,expert
971530117653651458,Arcel68133546,25,662,layman
781574718319161346,KATECM325,14,10,layman
869703219425021952,HealthyMindLab,34,97,layman
1037981010,AlexandraRimer,1,0,layman
23937016,hwyphotographer,15,0,layman
1070389283322765312,VillaTevin,10,0,layman
274767212,STRAWBERRY3738,23,16,layman
789138885326417920,KJH_collection,3,68,layman
830163601658781696,Day4Fam,2,0,layman
245612030,IndyGill69,42,169,layman
3617526938,ksilvergold,3,1,layman
751972209304809473,taenesol,107,18757,expert
1072586043789058049,LaurenTuethSPT,82,63,layman
1072544575082897410,Rocky15366264,11,4,layman
1072331238940262403,choejambers,4,62,layman
218757177,crappygoalie,153,5968,expert
1446838142,JoeyBsConcord1,131,393,expert
1481207023,CenterStreet86,444,4919,expert
738979005118877696,Harrison_Tanaka,1,0,layman
1007667403382280194,all_clayton,751,1296,expert
1043658888166420480,JaiRudra4,46,27,layman
1071076327141322752,CooperRowanMedJ,99,10,layman
846389843164782592,cySantaren,6,1,layman
85192075,ajnjsj,0,2,layman
3013793785,sarwate_mrinal,192,481,expert
36793678,stan_sipple,137,6298,expert
905240891056644096,JeronNewson,338,58,expert
1015165279683346432,dt9074,10,12,layman
705940170449805312,TStephens72,349,829,expert
1006931036289355777,jaimelee31,1,0,layman
1071769878254706688,radykm,139,127,expert
956590581848969216,TheBrainyPenny,63,15,layman
509595669,jglennon14,85,421,layman
1001681071887601665,MartianManish,231,11313,expert
1071570163839848449,RayLee92243263,0,0,layman
364181732,raymondanaane,18,17,layman
2983466705,871243721Jason,5,32,layman
956186358342737925,KatPopWat2,243,586,expert
3039375268,fardachaes,492,19753,expert
1005723574722813953,yasarscaliskan,49,12,layman
381659376,ThePerfectRT,45,19,layman
1051309175727448065,bubblegumisbad,40,65,layman
787738760528138241,Khaledovic1127,59,3960,layman
1490893033,mypipizza,119,378,expert
1034225531527553024,AliceCh56313255,1,0,layman
730948446203478016,acrawford0669,18,3,layman
3409046267,dkelchh3,207,250,expert
4186051919,chenhanjiao1990,0,2,layman
1042928596979998721,PengqiuM,0,3,layman
3075518040,LisaPageWrites,50,7,layman
995855185883746306,MargieFranz,0,0,layman
906360242522480640,Xiaojian_Xu,19,5,layman
384906299,RAWAN092,463,3854,expert
777135516,le_chang,310,72,expert
2811862246,sewrun4,64,21,layman
3103352742,delgado_rojelio,117,15061,expert
25303335,KittyC1983,166,225,expert
1070015987909574656,GogglesBLBL,5,1,layman
573959549,AboutADHDSTL,4524,355,celebrity
977182807201058816,zoeegallagher,21,20,layman
110521835,SilverSilvers,4,3,layman
974452310725165057,rithvikramesh6,1,0,layman
15625450,mamabooch1,822,25110,expert
875947712,CPREresearch,4072,3609,celebrity
1954293848,NeilFlochMD,131118,55759,celebrity
739100273386348544,grace_dekoker,54,126,layman
972207414480113665,laurenmpatrick,46,10,layman
3308158351,findingwhatyou1,1026,67055,celebrity
4752341428,keithhbarker,58,308,layman
213656373,southpaw713,57,41796,layman
790606114090024960,Fimbrion,76,18,layman
1054136479549661186,BrookeHailey9,4,0,layman
1070196939537362944,GreatDe50738351,143,1210,expert
3419548319,JinyangWang6,0,0,layman
891704068808245248,eibroscheva,1190,3406,celebrity
1129023936,dreesadam,40,91,layman
4230699933,Rinna_Setiaa,23,130,layman
838881443707248644,LaneyJones14,72,184,layman
267978764,NehalELSaeed,559,10534,expert
885580601931079680,feminist505,10,96,layman
200116987,leahsandman,18,127,layman
734428866496761856,Evanna233,37,135,layman
1064922183238074369,ReimagineStl,776,93,expert
12555852,jjospinad,1445,23804,celebrity
271507435,MrsCoachFrady,208,958,expert
481753989,ccrugom,363,543,expert
143398008,mahi032,234,2760,expert
964476379424284672,JaguarBRACE,145,613,expert
1067608529782087680,nason_jacob,6,1,layman
55363892,leelevine,141,487,expert
1687745030,bcorley97,298,1507,expert
3415042325,amy_leers,4,0,layman
720755776382480384,kittenkorral,9,149,layman
62419716,sugarpaw1709,45,324,layman
1063619491794276352,Buddie30918124,21,229,layman
1068323019859345409,ChewyApril76,506,371,expert
445195554,gracesvill,302,3699,expert
1064251349683064838,perrywa40322812,99,2023,layman
543472819,AndreStevens5,76,6,layman
739196154735251460,Federic99537571,96,8,layman
2802805774,lynlybe,9,7,layman
496104445,h_wendland,20,4,layman
1069809786441621506,paws_st,17,4,layman
3266335868,TonkWord,54,94,layman
79354847,McKenziesJewels,217,2765,expert
834766512611217408,Carsonroper12,108,29,expert
1069965366716190720,DanielaVaron,13,5,layman
984533502279417857,VuMediNeuro,157,120,expert
1020152906601893888,ResistXIIXVXIX,3326,129939,celebrity
1066026274718695425,yagitheyogi,32,33,layman
50202975,usnp2002,59,188,layman
32988447,jilltravell,7,1,layman
1092748484,IsawumiAbiola,185,401,expert
2450476016,SamanthaP_Jones,1183,2416,celebrity
881361661,charlieskurie,111,4,expert
822697,ScottRoberts,18255,373,celebrity
1623245773,Verificient,318,688,expert
2590470936,William_Mair,3044,865,celebrity
1067528728840941574,Dr_MehulMakwana,335,160,expert
979041461973995521,inzunza_arzate,28,46,layman
991101952678334464,JWHarrisCatal,232,150,expert
2661367418,bd3222,4,385,layman
969386460699856896,johnnymik1980,5,36,layman
825658397466955777,saleem_hanjra,20,3,layman
21940907,Scarlettoobin,240,2904,expert
950815681,lesaSTL,788,389,expert
876276477234339840,p_terraf,42,26,layman
859440609081384960,m_dollinger,18,16,layman
1069039731739148289,spencionary,3,17,layman
1069032004795154432,Danjing6,1,3,layman
111350335,roderickmills,1765,5458,celebrity
2918876445,jewellandreggie,14,19,layman
1068982696859365379,real_goobird,31,1877,layman
931199203593691136,TrySwipeSum,168,241,expert
383215750,jimmythemitz,53,192,layman
1063842825433866240,AkinsDrewj,156,33,expert
1031507509918425088,Wang_li_qiang,2,36,layman
2612846618,bethdmanners,21,160,layman
1055664829728518145,frick_connor,6,0,layman
1029851575,hsun94,26,7,layman
908839929555251200,DerekDensel,19,5,layman
1027770536208683008,AjoyZutshi,3,1,layman
742010320739143680,kottel9,4,5,layman
252432728,JackieSingle,1721,5752,celebrity
2422741261,brianalee2312,211,370,expert
317135229,ValuationSTL,3464,556,celebrity
1057858429178519552,RaghedAT,0,1,layman
1009187429444550657,Lamar1Meh,262,197,expert
1068398235096621056,MichaelGeistler,65,99,layman
1068356499674681344,ConlonJeanne,5,7,layman
2204174168,JakeVarney02,493,214,expert
1068336390004506624,Educate_Coach,223,162,expert
2465106202,VVarlsB,275,2162,expert
822221834561187846,mirianjurgilas,679,29,expert
977266940212326401,mhurley1200,1,3,layman
1068212227755380736,WriterOlive,2,9,layman
2367094310,TMSkergan,216,20,expert
865235243611148288,gatewaypowered,966,651,expert
1068171995139862529,Yuwen78586908,5,0,layman
253642615,MungenastLexus,937,2201,expert
1062408643482652672,evacyte,32,0,layman
1237335132,RamziAlghanmi,80,1449,layman
804269049177931776,producer_peggy,1334,4762,celebrity
1059823812345257984,HosannaUnivers2,66,16,layman
928910281010503680,JiaweiZhao_98,1,2,layman
919005731508060160,ConoverKate,18,112,layman
872224542105665536,amandakravitzz,2,0,layman
1581858469,dianejoekea,894,2040,expert
789129777663905792,S_Haroutounian,206,354,expert
1067934800965701632,hmsugarman,18,51,layman
